Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-55716,Email,Premium Shoppers,6.00,WhatsApp,81396.00,11875.00,6620.00,3920.00,1411200.00,66.61,4.40,Bengali,27.54,Tier 2 City Customers,08-02-2024
NY-CMP-55717,SEO,College Students,13.00,"WhatsApp, Facebook, YouTube",95028.00,10420.00,3100.00,2021.00,464830.00,69.70,2.30,English,16.35,Working Women,29-11-2024
NY-CMP-55718,SEO,Premium Shoppers,15.00,"YouTube, WhatsApp",27852.00,3303.00,1465.00,446.00,277858.00,119.91,4.20,Hindi,18.72,Youth,23-10-2024
NY-CMP-55719,Influencer,College Students,8.00,"Email, Facebook",80349.00,10223.00,5488.00,2523.00,724101.00,40.50,6.09,Tamil,22.69,Premium Shoppers,09-08-2024
NY-CMP-55720,Paid Ads,College Students,23.00,WhatsApp,27089.00,1007.00,234.00,92.00,67436.00,3081.70,-0.76,English,4.92,Premium Shoppers,21-10-2024
NY-CMP-55721,Social Media,Tier 2 City Customers,12.00,"Email, Facebook, Google",73813.00,5230.00,1665.00,612.00,141984.00,92.70,1.50,Hindi,10.17,Tier 2 City Customers,21-03-2025
NY-CMP-55722,Influencer,Premium Shoppers,25.00,"Instagram, YouTube, Google",28193.00,4199.00,1219.00,529.00,173512.00,175.56,0.87,Tamil,21.09,Youth,10-09-2024
NY-CMP-55723,Influencer,Working Women,9.00,WhatsApp,70869.00,2260.00,793.00,468.00,320112.00,511.20,0.34,English,4.97,Working Women,22-05-2025
NY-CMP-55724,Influencer,Premium Shoppers,18.00,"Google, Instagram",95723.00,12724.00,4103.00,2622.00,1308378.00,73.20,5.82,Hindi,20.32,Tier 2 City Customers,04-12-2025
NY-CMP-55725,Social Media,Working Women,30.00,"Facebook, Google, YouTube",68694.00,5371.00,2170.00,1218.00,964656.00,232.79,2.40,Tamil,12.75,Tier 2 City Customers,20-04-2025
NY-CMP-55726,SEO,Tier 2 City Customers,26.00,YouTube,88409.00,1929.00,1003.00,787.00,320309.00,363.18,0.12,Hindi,4.21,Working Women,26-05-2025
NY-CMP-55727,Social Media,Working Women,16.00,Email,21551.00,1874.00,904.00,469.00,204015.00,510.45,-0.15,Bengali,15.07,Premium Shoppers,15-05-2025
NY-CMP-55728,SEO,Premium Shoppers,15.00,YouTube,59511.00,1587.00,804.00,592.00,253968.00,251.23,0.71,English,5.01,College Students,04-07-2025
NY-CMP-55729,Email,Premium Shoppers,17.00,YouTube,65010.00,3710.00,1849.00,1134.00,251748.00,141.24,0.57,Bengali,10.30,Youth,23-08-2024
NY-CMP-55730,Influencer,Working Women,13.00,"Email, Google, Facebook",95671.00,13113.00,5972.00,2965.00,1918355.00,65.18,8.93,English,23.05,Youth,20-10-2024
NY-CMP-55731,Social Media,Working Women,27.00,"Facebook, WhatsApp, Email",30740.00,3036.00,1740.00,979.00,290763.00,154.61,0.92,Hindi,18.72,Youth,16-08-2024
NY-CMP-55732,Paid Ads,Tier 2 City Customers,9.00,"Instagram, WhatsApp",96085.00,11921.00,3913.00,1736.00,1015560.00,131.06,3.46,English,18.29,Tier 2 City Customers,20-06-2025
NY-CMP-55733,Paid Ads,Tier 2 City Customers,16.00,"YouTube, Instagram, WhatsApp",61794.00,4051.00,921.00,469.00,222775.00,140.46,2.38,English,8.81,College Students,19-02-2025
NY-CMP-55734,Social Media,Working Women,13.00,"Instagram, Google, YouTube",23543.00,1637.00,580.00,235.00,136065.00,828.14,-0.30,English,10.41,Premium Shoppers,21-10-2024
NY-CMP-55735,Email,Premium Shoppers,14.00,"Google, YouTube",99938.00,11920.00,6632.00,3944.00,2397952.00,29.01,19.96,Bengali,22.51,Working Women,28-07-2024
NY-CMP-55736,SEO,Working Women,19.00,"YouTube, Instagram",20211.00,1940.00,748.00,463.00,121306.00,347.21,-0.25,Tamil,15.59,Youth,13-03-2025
NY-CMP-55737,Email,Tier 2 City Customers,19.00,Instagram,18831.00,665.00,362.00,233.00,111840.00,766.91,-0.37,Tamil,6.69,Youth,02-01-2025
NY-CMP-55738,Paid Ads,Premium Shoppers,17.00,"Instagram, YouTube",90180.00,9782.00,5180.00,1597.00,756978.00,118.47,3.00,Bengali,18.36,College Students,08-01-2024
NY-CMP-55739,SEO,Premium Shoppers,10.00,Google,13607.00,1343.00,399.00,237.00,173958.00,859.48,-0.15,Bengali,14.54,Youth,28-12-2024
NY-CMP-55740,Influencer,Working Women,9.00,"Facebook, Instagram",98682.00,3728.00,2094.00,1419.00,1062831.00,147.17,4.09,Tamil,7.34,Premium Shoppers,12-09-2024
NY-CMP-55741,Paid Ads,Tier 2 City Customers,14.00,Facebook,40608.00,4567.00,2009.00,1249.00,959232.00,80.65,8.52,English,19.27,Premium Shoppers,27-09-2024
NY-CMP-55742,Email,Premium Shoppers,5.00,Facebook,92601.00,8543.00,4213.00,1478.00,979914.00,45.60,13.54,English,15.37,College Students,05-02-2025
NY-CMP-55743,SEO,Premium Shoppers,7.00,"WhatsApp, Google",37257.00,1337.00,641.00,208.00,78000.00,843.96,-0.56,Hindi,5.87,Youth,02-04-2025
NY-CMP-55744,SEO,College Students,13.00,"WhatsApp, Instagram, Google",91916.00,8062.00,3801.00,2021.00,1497561.00,127.14,4.83,English,15.11,Premium Shoppers,12-04-2024
NY-CMP-55745,Influencer,Youth,12.00,"Facebook, Email",73733.00,6740.00,1605.00,781.00,347545.00,163.96,1.71,Tamil,12.38,College Students,21-04-2025
NY-CMP-55746,Influencer,Premium Shoppers,23.00,"Email, YouTube",66198.00,5228.00,2235.00,1410.00,830490.00,154.63,2.81,Bengali,13.40,Youth,03-03-2025
NY-CMP-55747,Social Media,Premium Shoppers,13.00,"YouTube, Google, WhatsApp",60596.00,8197.00,1901.00,608.00,304608.00,123.34,3.06,Tamil,17.67,Youth,11-12-2024
NY-CMP-55748,Email,Youth,16.00,YouTube,16943.00,413.00,96.00,36.00,9972.00,6624.39,-0.96,Tamil,3.22,Tier 2 City Customers,06-08-2025
NY-CMP-55749,Paid Ads,Premium Shoppers,18.00,"Facebook, Instagram, Email",27708.00,1177.00,542.00,320.00,101440.00,783.70,-0.60,Bengali,7.36,Tier 2 City Customers,26-01-2025
NY-CMP-55750,Social Media,Working Women,11.00,"Email, Instagram",75691.00,8725.00,4049.00,1267.00,565082.00,106.21,3.20,English,18.55,College Students,25-07-2024
NY-CMP-55751,SEO,Premium Shoppers,21.00,"Facebook, Google, YouTube",75454.00,5222.00,2572.00,1956.00,1410276.00,76.80,8.39,Hindi,12.92,Working Women,01-07-2025
NY-CMP-55752,Email,Working Women,19.00,"Google, Email",85324.00,9695.00,2932.00,2152.00,761808.00,32.88,9.77,Hindi,17.32,Youth,21-12-2024
NY-CMP-55753,Social Media,Youth,12.00,"WhatsApp, Google, Email",47113.00,4947.00,2321.00,1770.00,1008900.00,117.35,3.86,Bengali,19.18,Tier 2 City Customers,18-11-2024
NY-CMP-55754,Influencer,Tier 2 City Customers,21.00,"WhatsApp, YouTube",57328.00,1979.00,967.00,679.00,397215.00,119.13,3.91,Hindi,6.32,Tier 2 City Customers,19-01-2025
NY-CMP-55755,Social Media,Youth,28.00,"Google, YouTube, WhatsApp",31252.00,3848.00,2295.00,1174.00,509516.00,159.18,1.73,Hindi,23.41,Premium Shoppers,28-10-2024
NY-CMP-55756,Influencer,College Students,12.00,"Instagram, Email",13859.00,1838.00,618.00,310.00,109430.00,957.68,-0.63,Bengali,19.96,Working Women,21-10-2024
NY-CMP-55757,Social Media,Youth,12.00,"WhatsApp, Google, YouTube",48950.00,4531.00,2640.00,1004.00,348388.00,85.13,3.08,Tamil,16.70,Youth,14-08-2024
NY-CMP-55758,Influencer,Premium Shoppers,29.00,"Google, WhatsApp, YouTube",23360.00,2067.00,639.00,359.00,274276.00,514.50,0.48,Hindi,13.12,Working Women,18-03-2025
NY-CMP-55759,Paid Ads,College Students,29.00,"Facebook, YouTube, WhatsApp",59864.00,6219.00,2410.00,804.00,214668.00,323.50,-0.17,Tamil,15.76,Working Women,08-10-2024
NY-CMP-55760,SEO,Premium Shoppers,12.00,"Google, YouTube",66480.00,6314.00,3496.00,1991.00,1037311.00,103.59,4.03,Tamil,17.75,Youth,15-06-2025
NY-CMP-55761,Influencer,Youth,26.00,"WhatsApp, Email, Instagram",29105.00,994.00,359.00,180.00,50220.00,1187.80,-0.77,Hindi,5.27,Tier 2 City Customers,24-05-2025
NY-CMP-55762,Paid Ads,Tier 2 City Customers,17.00,"Email, WhatsApp, Google",28297.00,3615.00,2117.00,1519.00,325066.00,120.04,0.78,Tamil,25.62,Tier 2 City Customers,02-05-2025
NY-CMP-55763,Influencer,College Students,26.00,Instagram,80316.00,8225.00,2707.00,1507.00,660066.00,91.90,3.77,Tamil,15.49,Premium Shoppers,21-03-2025
NY-CMP-55764,Social Media,Working Women,17.00,WhatsApp,89817.00,2031.00,701.00,431.00,107319.00,159.72,0.56,Hindi,3.52,Tier 2 City Customers,14-10-2024
NY-CMP-55765,SEO,Working Women,8.00,"Email, Google, Instagram",62220.00,8219.00,2447.00,924.00,451836.00,73.33,5.67,Hindi,18.63,Working Women,20-01-2025
NY-CMP-55766,Paid Ads,Youth,23.00,"Instagram, WhatsApp, YouTube",36316.00,3079.00,945.00,727.00,259539.00,190.53,0.87,Bengali,13.08,Premium Shoppers,12-10-2024
NY-CMP-55767,Email,Tier 2 City Customers,11.00,"Email, Instagram, YouTube",92180.00,7703.00,1688.00,1162.00,842450.00,141.98,4.11,Hindi,11.45,Youth,14-11-2024
NY-CMP-55768,Social Media,Tier 2 City Customers,30.00,"Facebook, Email",96212.00,13049.00,3990.00,1412.00,1026524.00,75.49,8.63,English,19.18,Working Women,20-10-2024
NY-CMP-55769,Influencer,Premium Shoppers,25.00,"Google, WhatsApp, Email",69785.00,2804.00,1405.00,510.00,403920.00,334.18,1.37,English,6.76,Premium Shoppers,07-09-2024
NY-CMP-55770,Social Media,College Students,15.00,Email,85412.00,3859.00,1219.00,874.00,567226.00,197.19,2.29,Tamil,6.97,Tier 2 City Customers,16-11-2024
NY-CMP-55771,Influencer,Tier 2 City Customers,15.00,"Email, Facebook, YouTube",29645.00,1822.00,578.00,371.00,153594.00,168.98,1.45,Bengali,9.35,Youth,06-12-2025
NY-CMP-55772,Paid Ads,Premium Shoppers,19.00,Google,32154.00,1861.00,977.00,682.00,510818.00,411.21,0.82,English,10.95,Working Women,27-10-2024
NY-CMP-55773,Email,College Students,11.00,WhatsApp,74265.00,4006.00,1503.00,729.00,269730.00,293.40,0.26,Bengali,8.40,Working Women,01-01-2025
NY-CMP-55774,Paid Ads,Working Women,29.00,"Email, Facebook",86015.00,9034.00,4759.00,3062.00,875732.00,72.39,2.95,Bengali,19.60,Premium Shoppers,27-11-2024
NY-CMP-55775,Email,Youth,16.00,"YouTube, Email",60555.00,5790.00,1694.00,1212.00,643572.00,118.13,3.49,Tamil,14.36,College Students,25-05-2025
NY-CMP-55776,SEO,Tier 2 City Customers,16.00,YouTube,87611.00,4706.00,1383.00,752.00,335392.00,276.22,0.61,Tamil,7.81,Premium Shoppers,19-08-2024
NY-CMP-55777,Paid Ads,Premium Shoppers,19.00,WhatsApp,93256.00,3378.00,865.00,309.00,177675.00,279.92,1.05,English,4.88,Youth,17-08-2024
NY-CMP-55778,Paid Ads,College Students,24.00,"YouTube, WhatsApp, Google",64163.00,4197.00,1757.00,788.00,178088.00,344.53,-0.34,Hindi,10.51,Tier 2 City Customers,12-04-2024
NY-CMP-55779,SEO,Youth,19.00,YouTube,85068.00,8137.00,4670.00,3624.00,2080176.00,67.25,7.54,English,19.32,Youth,24-05-2025
NY-CMP-55780,Social Media,Tier 2 City Customers,30.00,"Facebook, Google, Instagram",20200.00,1052.00,214.00,103.00,69422.00,976.92,-0.31,Hindi,6.78,Youth,04-09-2025
NY-CMP-55781,Influencer,Premium Shoppers,10.00,YouTube,65591.00,2784.00,1097.00,554.00,233234.00,118.88,2.54,Tamil,6.76,Tier 2 City Customers,04-03-2025
NY-CMP-55782,Social Media,College Students,5.00,"Instagram, Facebook, YouTube",71342.00,5700.00,2171.00,937.00,319517.00,228.69,0.49,Hindi,12.35,Working Women,06-03-2025
NY-CMP-55783,Paid Ads,Tier 2 City Customers,15.00,Email,65331.00,3886.00,1905.00,1196.00,606372.00,100.97,4.02,English,10.69,Tier 2 City Customers,07-07-2024
NY-CMP-55784,Social Media,Working Women,8.00,YouTube,50591.00,2090.00,795.00,454.00,134838.00,261.98,0.13,Hindi,6.60,College Students,18-07-2024
NY-CMP-55785,Paid Ads,Tier 2 City Customers,5.00,WhatsApp,72805.00,10376.00,4445.00,2394.00,1350216.00,79.29,6.11,Hindi,23.65,Working Women,30-12-2024
NY-CMP-55786,Email,College Students,27.00,Facebook,37759.00,4549.00,1129.00,344.00,231168.00,757.92,-0.11,English,15.95,College Students,22-01-2025
NY-CMP-55787,Email,Premium Shoppers,17.00,"Google, YouTube, Facebook",34539.00,2403.00,718.00,409.00,148876.00,390.97,-0.07,Tamil,10.22,Premium Shoppers,07-04-2024
NY-CMP-55788,Paid Ads,Working Women,29.00,Instagram,77349.00,6389.00,3818.00,2067.00,640770.00,99.73,2.11,Hindi,15.87,Tier 2 City Customers,28-03-2025
NY-CMP-55789,Social Media,Youth,14.00,Instagram,77960.00,9423.00,4774.00,3680.00,1512480.00,33.66,11.21,Bengali,22.93,Working Women,04-01-2025
NY-CMP-55790,Email,Tier 2 City Customers,27.00,"Instagram, Google, YouTube",79461.00,8270.00,4316.00,2221.00,1392567.00,23.70,25.45,English,18.63,Youth,12-12-2024
NY-CMP-55791,Paid Ads,Working Women,8.00,"WhatsApp, Facebook",33591.00,1007.00,373.00,261.00,150858.00,286.58,1.02,Tamil,4.89,Working Women,02-09-2025
NY-CMP-55792,Social Media,Youth,26.00,"Facebook, Instagram",28346.00,1524.00,871.00,694.00,163090.00,261.78,-0.10,English,10.90,College Students,26-09-2024
NY-CMP-55793,Influencer,College Students,6.00,"Instagram, Email, Google",23984.00,3118.00,892.00,428.00,294892.00,622.21,0.11,Bengali,18.50,Tier 2 City Customers,10-08-2024
NY-CMP-55794,Social Media,Tier 2 City Customers,19.00,"Google, YouTube",31294.00,1774.00,785.00,303.00,137865.00,798.81,-0.43,English,9.15,Tier 2 City Customers,07-10-2024
NY-CMP-55795,Influencer,Working Women,26.00,"YouTube, Facebook, Email",59657.00,8158.00,2981.00,2292.00,1512720.00,53.44,11.35,Tamil,22.51,Youth,01-07-2025
NY-CMP-55796,SEO,Youth,19.00,"YouTube, Instagram, Google",80892.00,1724.00,1030.00,345.00,168360.00,699.00,-0.30,English,3.83,Tier 2 City Customers,16-05-2025
NY-CMP-55797,Paid Ads,Premium Shoppers,5.00,"Instagram, Google, Facebook",83109.00,12367.00,4858.00,3681.00,1417185.00,17.30,21.26,English,25.15,Youth,02-09-2025
NY-CMP-55798,Paid Ads,Working Women,26.00,"WhatsApp, Google, Email",53764.00,3834.00,1085.00,473.00,357588.00,587.75,0.29,Tamil,10.03,Tier 2 City Customers,03-12-2025
NY-CMP-55799,Social Media,Youth,16.00,"Google, Facebook, Email",45165.00,2452.00,492.00,241.00,163398.00,1204.34,-0.44,English,7.05,Tier 2 City Customers,23-09-2024
NY-CMP-55800,Social Media,Youth,25.00,Email,21636.00,1990.00,546.00,378.00,275184.00,384.04,0.90,English,13.47,College Students,19-07-2024
NY-CMP-55801,Influencer,College Students,9.00,"Google, Facebook, Instagram",40140.00,1916.00,680.00,429.00,246675.00,552.21,0.04,Bengali,7.54,Premium Shoppers,28-03-2025
NY-CMP-55802,Paid Ads,Working Women,14.00,Google,73475.00,3686.00,2031.00,1126.00,477424.00,193.55,1.19,Bengali,9.31,Working Women,19-07-2024
NY-CMP-55803,Email,Tier 2 City Customers,24.00,WhatsApp,77098.00,5690.00,2585.00,1487.00,581417.00,141.26,1.77,Hindi,12.66,Youth,06-03-2025
NY-CMP-55804,Social Media,College Students,5.00,"Instagram, Email, Facebook",28734.00,4183.00,2489.00,1484.00,801360.00,180.59,1.99,Bengali,28.38,College Students,10-11-2024
NY-CMP-55805,SEO,Tier 2 City Customers,13.00,"YouTube, Instagram, Google",98014.00,6936.00,3219.00,1417.00,671658.00,71.16,5.66,Tamil,11.81,Youth,06-03-2025
NY-CMP-55806,SEO,College Students,8.00,Google,58507.00,6952.00,2279.00,1646.00,1022166.00,118.17,4.26,English,18.59,Tier 2 City Customers,15-12-2024
NY-CMP-55807,Email,Tier 2 City Customers,24.00,WhatsApp,72445.00,10197.00,5289.00,3156.00,2455368.00,54.36,13.31,Tamil,25.73,Youth,25-10-2024
NY-CMP-55808,Paid Ads,Tier 2 City Customers,27.00,WhatsApp,41432.00,1706.00,794.00,581.00,385203.00,225.65,1.94,Bengali,7.44,Tier 2 City Customers,10-07-2024
NY-CMP-55809,Influencer,Tier 2 City Customers,20.00,Instagram,51497.00,5860.00,2347.00,1017.00,530874.00,258.89,1.02,Bengali,17.91,Youth,10-10-2024
NY-CMP-55810,Influencer,Youth,9.00,"YouTube, Facebook, Google",68257.00,8431.00,1878.00,1255.00,391560.00,203.36,0.53,Tamil,16.94,Youth,16-04-2025
NY-CMP-55811,Social Media,Working Women,19.00,"WhatsApp, Facebook, Google",77553.00,4729.00,2685.00,1346.00,458986.00,87.72,2.89,Tamil,11.30,Tier 2 City Customers,29-10-2024
NY-CMP-55812,Paid Ads,Tier 2 City Customers,21.00,"Facebook, Instagram",11682.00,654.00,280.00,114.00,67374.00,2561.69,-0.77,Tamil,8.97,College Students,01-07-2025
NY-CMP-55813,Email,Working Women,5.00,Google,49531.00,6173.00,3667.00,1533.00,1109892.00,56.40,11.84,Bengali,22.96,Youth,31-10-2024
NY-CMP-55814,SEO,Tier 2 City Customers,10.00,"WhatsApp, Facebook",67079.00,6041.00,1580.00,834.00,392814.00,145.84,2.23,Hindi,12.60,Premium Shoppers,04-03-2025
NY-CMP-55815,Social Media,Working Women,11.00,"Facebook, YouTube",41450.00,5015.00,1396.00,529.00,110032.00,371.36,-0.44,English,16.74,College Students,21-02-2025
NY-CMP-55816,Social Media,Working Women,22.00,Facebook,13402.00,466.00,274.00,99.00,59103.00,1102.82,-0.46,Tamil,6.26,College Students,03-06-2025
NY-CMP-55817,Paid Ads,College Students,27.00,"YouTube, Google",11157.00,405.00,220.00,141.00,52452.00,1428.82,-0.74,Tamil,6.87,Working Women,13-05-2025
NY-CMP-55818,Email,College Students,10.00,"Email, Google",14891.00,493.00,282.00,202.00,73932.00,465.22,-0.21,Hindi,6.56,Tier 2 City Customers,22-04-2025
NY-CMP-55819,Paid Ads,Tier 2 City Customers,9.00,"YouTube, Facebook",65013.00,6214.00,2636.00,1996.00,1524944.00,113.80,5.71,Tamil,16.68,Premium Shoppers,11-08-2024
NY-CMP-55820,Email,Youth,16.00,"YouTube, Google",29245.00,1891.00,1001.00,347.00,226591.00,333.15,0.96,Bengali,11.08,Youth,30-09-2024
NY-CMP-55821,Email,Tier 2 City Customers,26.00,"WhatsApp, Instagram",20032.00,2948.00,1078.00,456.00,313272.00,490.40,0.40,Tamil,22.37,Working Women,13-07-2024
NY-CMP-55822,Social Media,Youth,25.00,"Email, WhatsApp, Instagram",26108.00,738.00,174.00,107.00,22898.00,2640.57,-0.92,Bengali,3.90,Premium Shoppers,19-07-2024
NY-CMP-55823,Influencer,Tier 2 City Customers,19.00,Facebook,10505.00,1465.00,670.00,217.00,80941.00,451.00,-0.17,Bengali,22.39,Youth,28-03-2025
NY-CMP-55824,Social Media,Youth,14.00,Email,37576.00,4969.00,2194.00,1240.00,709280.00,169.89,2.37,Bengali,22.36,Tier 2 City Customers,18-08-2024
NY-CMP-55825,Influencer,Working Women,13.00,"Instagram, Email, YouTube",14223.00,1820.00,1009.00,495.00,308880.00,288.72,1.16,Bengali,23.37,Premium Shoppers,14-02-2025
NY-CMP-55826,SEO,College Students,17.00,Email,30324.00,1556.00,761.00,562.00,338886.00,470.06,0.28,Tamil,9.49,Tier 2 City Customers,15-05-2025
NY-CMP-55827,SEO,College Students,21.00,Email,25043.00,3345.00,1884.00,1364.00,519684.00,147.41,1.58,Bengali,26.33,Working Women,15-05-2025
NY-CMP-55828,Email,College Students,27.00,Email,95606.00,5212.00,1919.00,656.00,179088.00,403.16,-0.32,English,8.14,Youth,26-12-2024
NY-CMP-55829,Social Media,Premium Shoppers,29.00,"WhatsApp, Google",55838.00,5234.00,1137.00,504.00,165816.00,324.80,0.01,Tamil,12.31,Working Women,16-05-2025
NY-CMP-55830,Email,Tier 2 City Customers,26.00,"Facebook, Instagram, WhatsApp",37655.00,4148.00,1643.00,617.00,225205.00,220.13,0.66,Hindi,17.02,College Students,01-12-2025
NY-CMP-55831,Social Media,Tier 2 City Customers,30.00,Facebook,73756.00,6208.00,2443.00,1870.00,1135090.00,53.68,10.31,English,14.26,Tier 2 City Customers,26-01-2025
NY-CMP-55832,Influencer,Youth,10.00,"Email, Google, WhatsApp",93370.00,13660.00,4608.00,2999.00,1082639.00,62.36,4.79,Hindi,22.78,Working Women,10-07-2024
NY-CMP-55833,Paid Ads,College Students,7.00,"YouTube, Email",28728.00,2514.00,971.00,446.00,160114.00,638.26,-0.44,Bengali,13.68,Working Women,11-05-2024
NY-CMP-55834,Email,Youth,26.00,Email,85563.00,2170.00,619.00,315.00,125370.00,617.39,-0.36,English,3.63,Premium Shoppers,11-04-2024
NY-CMP-55835,SEO,Youth,10.00,"YouTube, WhatsApp",93122.00,7036.00,3811.00,1183.00,340704.00,49.69,4.80,English,12.92,Working Women,09-03-2024
NY-CMP-55836,Influencer,Working Women,21.00,Facebook,49219.00,7261.00,3143.00,1429.00,1007445.00,157.69,3.47,Hindi,24.04,College Students,02-04-2025
NY-CMP-55837,SEO,Premium Shoppers,13.00,"WhatsApp, Google",64946.00,7465.00,1884.00,1419.00,813087.00,57.43,8.98,Bengali,16.58,Youth,30-08-2024
NY-CMP-55838,Email,Youth,14.00,"Google, YouTube",18875.00,1034.00,432.00,316.00,139988.00,596.55,-0.26,Bengali,9.44,Tier 2 City Customers,12-02-2024
NY-CMP-55839,Paid Ads,Youth,25.00,"YouTube, Email, Google",88208.00,12447.00,5729.00,4316.00,2283164.00,26.90,18.66,Hindi,25.50,Tier 2 City Customers,23-02-2025
NY-CMP-55840,Paid Ads,Working Women,13.00,Email,94112.00,3216.00,772.00,343.00,259308.00,482.29,0.57,Tamil,4.60,College Students,24-08-2024
NY-CMP-55841,SEO,Premium Shoppers,25.00,"Facebook, YouTube",25617.00,3486.00,856.00,366.00,249612.00,172.28,2.96,Bengali,18.38,Tier 2 City Customers,23-04-2025
NY-CMP-55842,Influencer,Youth,23.00,"Email, Facebook, Google",65327.00,6399.00,2604.00,1041.00,232143.00,261.19,-0.15,Hindi,15.37,Premium Shoppers,29-08-2024
NY-CMP-55843,Paid Ads,Tier 2 City Customers,6.00,"YouTube, WhatsApp, Google",38894.00,1348.00,747.00,497.00,328517.00,455.05,0.45,Tamil,6.66,Premium Shoppers,04-09-2025
NY-CMP-55844,Influencer,Tier 2 City Customers,11.00,"Google, Email",55339.00,7034.00,2981.00,1060.00,293620.00,190.78,0.45,Tamil,20.01,Youth,16-02-2025
NY-CMP-55845,Paid Ads,Youth,14.00,Facebook,38757.00,1727.00,495.00,363.00,182226.00,294.92,0.70,Bengali,6.67,Tier 2 City Customers,11-01-2024
NY-CMP-55846,Influencer,Youth,20.00,"Facebook, Email",51460.00,3022.00,1287.00,486.00,354780.00,202.76,2.60,Bengali,9.32,Youth,19-09-2024
NY-CMP-55847,SEO,College Students,27.00,WhatsApp,87161.00,11781.00,5847.00,3819.00,2279943.00,70.05,7.52,Bengali,24.61,Premium Shoppers,29-07-2024
NY-CMP-55848,Email,Working Women,28.00,Google,79856.00,1801.00,501.00,305.00,161955.00,488.15,0.09,English,3.26,Premium Shoppers,01-01-2025
NY-CMP-55849,Influencer,Working Women,27.00,Facebook,99101.00,2807.00,1452.00,1081.00,745890.00,100.43,5.87,Tamil,5.39,Premium Shoppers,02-02-2025
NY-CMP-55850,SEO,Working Women,7.00,"Facebook, YouTube",23431.00,1089.00,257.00,89.00,26967.00,1104.17,-0.73,English,6.12,Working Women,07-11-2024
NY-CMP-55851,Paid Ads,Youth,27.00,"Instagram, YouTube",76293.00,9916.00,3292.00,1316.00,402696.00,57.47,4.32,English,19.04,Tier 2 City Customers,03-12-2025
